ID	Label	log2FC	SE	pvalue	adj.pvalue	baseMean
SCO0288	mu_wt24	0.0243806158141906	0.141098783212711	0.774536773227956	0.924902738665467	57.9545684227829
SCO0289	mu_wt24	0.0974550861982145	0.11768183032181	0.278861606480938	0.60383225607394	233.035578864363
SCO0290	mu_wt24	0.0315074310323542	0.169873929123031	0.552178366684764	0.812266364535684	15.0935258072744
SCO0291	mu_wt24	0.0263506797294861	0.161561748997252	0.697056659145549	0.892134965642453	27.6094699766435
SCO0292	mu_wt24	0.0164881925890596	0.15934219867198	0.804655716556067	0.938743819694063	24.4317545876341
SCO0293	mu_wt24	0.088423504053962	0.167810901318921	0.308043497400449	0.633939613206942	56.7562148093226
SCO0294	mu_wt24	0.111290137518635	0.156277916281807	0.245929020350065	0.569549932606542	63.5163106250558
SCO0295	mu_wt24	0.0200861860239678	0.142152648762833	0.811698911786343	0.940595385705321	58.4338687818386
SCO0296	mu_wt24	0.0270637976678829	0.142033544861512	0.749731870509472	0.915766218240885	81.7677096012034
SCO0297	mu_wt24	1.00630563873497	0.170658135687832	2.0852121713207801e-10	1.29423336952734e-08	4257.93910540642
SCO0298	mu_wt24	0.802527084242263	0.1413747991105	9.344763623213711e-10	5.18950557301176e-08	1079.74377826784
SCO0299	mu_wt24	0.469788536622797	0.189853712359781	0.0012228633181565	0.0158735825446466	117.647026227235
SCO0300	mu_wt24	0.10796387765242	0.110966784141561	0.21967865087788	0.539410410699477	339.53508835626
SCO0301	mu_wt24	0.0746114224139486	0.163156390702543	0.373130428475792	0.690993567036331	52.2278315087559
SCO0302	mu_wt24	-0.0070839941738968	0.10481349215949	0.932026764803142	0.983021712872196	187.857553956432
SCO0303	mu_wt24	0.0258549036911209	0.175921670319901	0.318849910219684		1.73132874172332
SCO0304	mu_wt24	0.0254679430197009	0.167101600402783	0.652880344502851		12.7310545937196
SCO0305	mu_wt24	0.181545667296649	0.107463845602377	0.0398403010410232	0.197490243952347	796.034322694522
SCO0307	mu_wt24	-0.0149186197459268	0.14130207186615	0.856991716881905	0.958717896523134	69.2348332890699
SCO0308	mu_wt24	0.0807037795016073	0.117082174867052	0.366563881175311	0.685571536435485	262.527133045302
SCO0309	mu_wt24	0.014905289045945	0.132381056243007	0.863966326454927	0.961314561758862	74.5835835282245
SCO0310	mu_wt24	-0.143091504877332	0.150753483373524	0.153196486082277	0.442341378500272	100.441087095777
SCO0311	mu_wt24	0.113076731432811	0.224122111202273	0.029534840335232		9.42574602882586
SCO0312	mu_wt24	0.0608979474239904	0.177507523961156	0.311766684139558		12.3608225901193
SCO0313	mu_wt24	0.0908897445549303	0.198370400990099	0.117202885474017		11.6450452955674
SCO0314	mu_wt24	0.0086277660534705	0.158845154327375	0.895277951663365	0.970677290245923	21.9682857164283
SCO0315	mu_wt24	0.067781329837995	0.151701489385284	0.440376793036274	0.741778978984384	64.3842602738266
SCO0316	mu_wt24	0.0902195642282622	0.153507310248067	0.326446960496121	0.649930734557511	80.3086674980821
SCO0317	mu_wt24	0.0817213774699131	0.137308611605179	0.381529194320932	0.699088800353374	118.979544006093
SCO0318	mu_wt24	-0.0247857735831267	0.169118224799598	0.620951336761665	0.85216642855408	13.7740905138507
SCO0319	mu_wt24	-4.14579333049224	0.467010345264614	2.9009026318258103e-20	5.79082887531498e-18	141.489582367734
SCO0320	mu_wt24	-4.01129416760263	0.422047621543363	9.742918554976181e-23	2.4814205671398003e-20	237.350305900262
SCO0321	mu_wt24	-1.39662454706577	0.241327216025565	3.54214265080924e-10	2.1444480015473e-08	292.439811878266
SCO0322	mu_wt24	0.130114327701628	0.167803350346397	0.181586014907485	0.483487493189144	78.3257697540054
SCO0323	mu_wt24	-0.0814070736783498	0.0853642398535434	0.274138161805975	0.598496260994003	10782.2954726486
SCO0324	mu_wt24	-0.0386493659477053	0.0778703075903041	0.57794092039196	0.826941425419414	2919.54246267804
SCO0325	mu_wt24	-0.0058339912018211	0.174383086025789	0.759660170271391		3.67497741838418
SCO0326	mu_wt24	0.185966004391743	0.186787102656694	0.0892698210164554	0.319760862282997	136.216970319342
SCO0329	mu_wt24	0.153475417118652	0.162706192365689	0.134683062486476	0.411912670610814	132.476276601546
SCO0330	mu_wt24	0.0751227674936358	0.16493315632439	0.361985503189652	0.681178325237903	45.7089587993144
SCO0331	mu_wt24	0.0986555581524877	0.183859382929458	0.222401280232523	0.541237514266035	43.5728560710503
SCO0332	mu_wt24	0.0401582854830275	0.148325545897666	0.629154211088754	0.856238150002231	69.7769318361217
SCO0333	mu_wt24	-0.0760470933464083	0.153990052939114	0.388269698870124	0.704782500824462	59.6245086294515
SCO0334	mu_wt24	-0.0030167667632552	0.174103798605176	0.87250865368837		1.83011227083749
SCO0335	mu_wt24	0.046594455487579	0.136678603248493	0.599184420429546	0.840724948573827	151.302722012309
SCO0336	mu_wt24	-0.0488187122155897	0.161377840699125	0.514663542189751	0.790292083703431	40.6756567311056
SCO0337	mu_wt24	0.130223456381166	0.140156864134459	0.181198292700323	0.482863334000202	133.028624067481
SCO0338	mu_wt24	-0.0330761763483406	0.146437678239149	0.697293039075628	0.892134965642453	47.3360814979723
SCO0339	mu_wt24	-0.0160629142461196	0.158004436638288	0.812382609447034	0.941216933862869	30.6231082447428
SCO0340	mu_wt24	-0.0804364090474433	0.152550887195926	0.371112474053167	0.689713408195205	58.5087832498636
SCO0341	mu_wt24	0.0576293257200593	0.178815235729734	0.290441436026868	0.615475598944012	16.2808436426129
SCO0342	mu_wt24	0.089630639642975	0.184889773642543	0.225846643620086	0.546295202864651	28.0787459214295
SCO0343	mu_wt24	-0.0216996476544356	0.17252799081027	0.569498071025334		4.70525827069671
SCO0344	mu_wt24	-0.0324915931882016	0.138806389332301	0.705518691939083	0.895815894561126	76.9287556180357
SCO0345	mu_wt24	0.057948877990005	0.134090290221402	0.518270965716869	0.792372045701676	105.360059344848
SCO0346	mu_wt24	-0.0679619030159861	0.176812934164884	0.312381319862678	0.637385963166005	41.0309460526902
SCO0347	mu_wt24	-0.0620922663456248	0.156891180680823	0.455350025681367	0.753615960868364	65.6159617679137
SCO0348	mu_wt24	-0.0429077662741518	0.155507204697415	0.584245884696766	0.831823495779014	46.0869912744981
SCO0349	mu_wt24	-0.120511743244628	0.214671943319446	0.100487952706659	0.342912930669921	19.2116084555923
SCO0350	mu_wt24	0.0843918899156108	0.179426760319932	0.264778683592692	0.589766194120218	27.690111205374
SCO0351	mu_wt24	-0.0282572643770479	0.158283983055908	0.691459886185652	0.88881356062778	36.5086100440776
SCO0352	mu_wt24	-0.028790414182486	0.14924195432194	0.719945224863776	0.900815759926114	42.1082069509563
SCO0353	mu_wt24	-0.0274365784109924	0.155384066151856	0.71191748839113	0.89772308834303	35.1700540440117
SCO0354	mu_wt24	0.0011740799325029	0.161331278223673	0.98579472614323	0.994802123284166	22.4391556483973
SCO0355	mu_wt24	0.0223406803128781	0.16913755559044	0.654594402518876		9.69977352015333
SCO0356	mu_wt24	0.125617144463621	0.187203871936581	0.17635321178443	0.476276203679312	37.1526766373683
SCO0357	mu_wt24	-0.0371925724127887	0.101460980427756	0.648522707003781	0.865087360290758	252.353026258816
SCO0358	mu_wt24	-0.0332608544748251	0.122305632430538	0.702937740188203	0.89407579628553	128.818505361973
SCO0359	mu_wt24	-0.0024769612276016	0.124210116971355	0.971540160586531	0.991270351649805	111.778915923571
SCO0360	mu_wt24	-0.0195986176856343	0.0950635493938123	0.799849174476732	0.936687819596072	370.578218544268
SCO0361	mu_wt24	0.0067421288980643	0.124005406589254	0.935928691373478	0.983021712872196	94.2187930323093
SCO0362	mu_wt24	0.0710458410231481	0.179434412360686	0.279986097996301	0.605025547045253	19.6919544611588
SCO0363	mu_wt24	-0.0834299943088944	0.196777872686757	0.0955694677967774		10.6328419697824
SCO0364	mu_wt24	-0.0731015489742815	0.188508760943756	0.162117926833389		11.4194042556388
SCO0365	mu_wt24	-0.0132643138467584	0.165733248383376	0.809694418670976	0.940595385705321	15.2690195276992
SCO0366	mu_wt24	0.155652090342899	0.243347989958012	0.0716265020190468	0.283137433519126	23.253621061706
SCO0367	mu_wt24	-0.162322335491006	0.264483311765232	0.0479626408975243	0.224024120422719	35.7404292675132
SCO0368	mu_wt24	0.0162887064583581	0.0973328948750126	0.841200507869214	0.954258742329546	290.453573805688
SCO0369	mu_wt24	-0.224160447235523	0.310866456047368	0.0437899849758524	0.211255930131708	41.8148954930557
SCO0370	mu_wt24	0.0269137925501334	0.165231839522708	0.679893258842116	0.883374010336014	19.9036126389399
SCO0371	mu_wt24	0.0497724276675397	0.173661379504574	0.389667127101834	0.70575806787007	19.1067039975472
SCO0372	mu_wt24	0.0159175563981748	0.152951727617417	0.835349867667479	0.951449296944609	39.1468032710131
SCO0373	mu_wt24	0.0315624779903839	0.149424554651513	0.697159171018399	0.892134965642453	50.4759603517685
SCO0374	mu_wt24	0.368360391014687	0.105880297044991	8.47638876576194e-05	0.0017586125680875	2619.13178311385
SCO0375	mu_wt24	0.307327951076969	0.142088838831546	0.0056851415074273	0.0512078721632419	490.939527493401
SCO0376	mu_wt24	0.0752693920959331	0.139758702028535	0.410561357239397	0.719944488264526	232.703272440688
SCO0377	mu_wt24	-0.0260669228538378	0.132130311007539	0.766449302922576	0.921516203141522	339.734757728979
SCO0378	mu_wt24	0.0577992671512429	0.145257801168323	0.508175661179906	0.786880402466826	712.327772544741
SCO0379	mu_wt24	0.0614941741969478	0.0992333384437392	0.454370498623742	0.752806603312686	12898.7373226547
SCO0380	mu_wt24	0.0655139987675688	0.116449471134954	0.461389198704094	0.758318141966191	503.247386202376
SCO0381	mu_wt24	-0.779971404355452	0.115685057697231	1.0945056617454799e-12	9.623831925776319e-11	1834.60748561377
SCO0382	mu_wt24	-0.670410570317424	0.105627574706423	1.54564170278234e-11	1.16490914456637e-09	2316.38346657474
SCO0383	mu_wt24	-0.648207552978559	0.111399373306143	4.75364938298865e-10	2.78654399545668e-08	2479.63314785002
SCO0384	mu_wt24	-0.690323370688461	0.110999393422962	3.55343622434418e-11	2.5481242672821503e-09	1609.08460777959
SCO0385	mu_wt24	-0.580899154167096	0.113778326247317	3.13967331743522e-08	1.3282491893116e-06	1578.52132581117
SCO0386	mu_wt24	-0.614595149732178	0.110456901512767	2.23572438734088e-09	1.17113903013473e-07	1259.87849672708
SCO0387	mu_wt24	-0.671761336648377	0.112966097475538	2.14495473401729e-10	1.32021963878764e-08	1858.9412308254
SCO0388	mu_wt24	-0.727794706026609	0.132930757446103	3.1691340908978504e-09	1.62550169412302e-07	1437.35798039157
SCO0389	mu_wt24	-0.571281716861583	0.136289936570911	2.2372383568177e-06	7.09194957229851e-05	757.180077369287
SCO0390	mu_wt24	-0.502454598619751	0.153952233903768	0.0001053206401217	0.0021024276971327	366.334343374666
SCO0391	mu_wt24	-0.605930357974154	0.118173398307742	2.49874188213618e-08	1.08562985537987e-06	532.709961742692
SCO0392	mu_wt24	-0.602535177564922	0.107714174843848	1.9452939313797703e-09	1.04115514327326e-07	1250.5916245225
SCO0393	mu_wt24	-0.594365835598344	0.106587279612377	2.1735596225767103e-09	1.14670795516797e-07	811.86879452067
SCO0394	mu_wt24	-0.557651622305482	0.108138935435598	2.36066458405276e-08	1.03170820223749e-06	756.894269721537
SCO0395	mu_wt24	-0.577813722578018	0.0957704151916072	1.48770227101208e-10	9.63874471376775e-09	1462.34440186483
SCO0396	mu_wt24	-0.501151267316077	0.0893961969356487	2.2769294421276503e-09	1.184324004194e-07	1625.19346942607
SCO0397	mu_wt24	-0.52035715589335	0.13208617003681	7.57462637012937e-06	0.0002087544416782	790.310974567384
SCO0398	mu_wt24	-0.517717815202476	0.111969884433026	3.80352284848702e-07	1.38388274674508e-05	780.294892131807
SCO0399	mu_wt24	-0.659938813868417	0.106558218772689	4.7388991370210896e-11	3.271169067854e-09	1014.5609425737
SCO0400	mu_wt24	-0.748618710123582	0.109550581015719	6.11794441548274e-13	5.5786589447846296e-11	420.011982323669
SCO0401	mu_wt24	-0.556810158862266	0.118102961155084	2.23120396474442e-07	8.53869040601154e-06	1256.64939926221
SCO0402	mu_wt24	0.033787480189443	0.0878908215689111	0.657954517618666	0.869937756688973	1039.88073767768
SCO0403	mu_wt24	-0.149418942416073	0.159543505964547	0.142532760793377	0.423981865171117	206.30678327388
SCO0404	mu_wt24	0.0638438468778312	0.110422031404173	0.46150014190875	0.758318141966191	196.182589368834
SCO0405	mu_wt24	0.0578733060901199	0.0885764679803571	0.450842728722844	0.750320954111519	547.68384916222
SCO0406	mu_wt24	-0.0109851510522311	0.155956750892966	0.876601772331337	0.966556692506355	30.4757281022344
SCO0407	mu_wt24	0.124831902005411	0.162379816690327	0.202278565062351	0.515004991916761	74.9394562248244
SCO0408	mu_wt24	0.386173708118422	0.232676560572024	0.009285395497351	0.0731150651848985	764.020241400874
SCO0409	mu_wt24	0.0192248623737478	0.118658035569073	0.829604649382198	0.948229641030163	481.450428010303
SCO0410	mu_wt24	0.0410061938767192	0.117191974946229	0.655542878396987	0.869427132311034	438.504141839897
SCO0411	mu_wt24	0.0611271317629348	0.119473868158545	0.487605985887108	0.776940932560383	218.889111938263
SCO0412	mu_wt24	0.0200866290207027	0.0974724827987072	0.803667512067446	0.938332001917508	333.06225763293
SCO0413	mu_wt24	0.0205074057550852	0.0957401988562869	0.799425309893363	0.936666024554164	389.515871596825
SCO0414	mu_wt24	0.125388916713428	0.104696250694087	0.142926280072342	0.42416444814033	275.518759280753
SCO0415	mu_wt24	0.0147798933544712	0.160782787596061	0.82100469864758	0.944230765660375	30.543554915992
SCO0416	mu_wt24	-0.0005257431841993	0.141128353207442	0.995623359749014	0.997628042145322	68.2614812316916
SCO0417	mu_wt24	0.0551371538744563	0.136098593624661	0.528576847787806	0.799522547155588	72.5067595719918
SCO0418	mu_wt24	0.0306921678735357	0.175478433255014	0.370412288966275		8.34899699562276
SCO0419	mu_wt24	0.161724103431806	0.140560329385854	0.10617212759812	0.354034913968268	182.132184452292
SCO0420	mu_wt24	-0.0481534681972534	0.0924703056226971	0.54114976508788	0.805995596882252	359.835569528268
SCO0421	mu_wt24	0.117138162091407	0.183120927574478	0.200022921718364	0.51120044976188	76.9561066640887
SCO0422	mu_wt24	0.0119181904499158	0.134565620936896	0.889522918105163	0.968540465241855	121.485083499566
SCO0423	mu_wt24	-0.019064795918285	0.149696046283671	0.8083827050388	0.940270025104972	52.0138758481579
SCO0424	mu_wt24	0.109084769576157	0.215985961072763	0.0582078398947342	0.249810055469208	23.7093310838481
SCO0425	mu_wt24	0.0521417875995752	0.148044630344355	0.536497614093743	0.804369264264587	122.904575655351
SCO0426	mu_wt24	0.0398847138463168	0.169514412766402	0.49849801520156		13.0004721268902
SCO0427	mu_wt24	0.085965186932656	0.131083346322143	0.332934371518439	0.655078473926469	145.925660982778
SCO0428	mu_wt24	-0.000576751946193	0.140828570075641	0.992760887406447	0.997055499643321	69.6549045538522
SCO0429	mu_wt24	-0.252360803622854	0.196055891872668	0.0374901298172266	0.19136288792677	100.279708427382
SCO0430	mu_wt24	-0.113496511914186	0.153358889710118	0.237796445646888	0.559718337514065	105.555304638013
SCO0431	mu_wt24	-0.349202675298629	0.234698711532863	0.014356489110477	0.100224034565201	102.324753737384
SCO0432	mu_wt24	0.0502922560273531	0.111766786290616	0.562912281225731	0.817955953006739	155.518949107034
SCO0433	mu_wt24	0.182100797788182	0.175318473920609	0.0922254825726032	0.325766338728478	106.998126127477
SCO0434	mu_wt24	0.128403683335059	0.187592620936248	0.170326897838779	0.467321278579213	84.1283976377177
SCO0435	mu_wt24	0.133666054553727	0.219260598753884	0.103103218490783	0.348325619041039	43.3529318901441
SCO0436	mu_wt24	-0.036797132006702	0.176693072926155	0.320087636673096	0.645097178967356	404.116177673373
SCO0437	mu_wt24	-0.0005649833026188	0.169454669097993	0.964645275467154	0.990256789864174	821.287882633356
SCO0438	mu_wt24	-0.007628395121924	0.171599659297987	0.822524184413886	0.944755242951319	42.8363415648226
SCO0439	mu_wt24	0.172865916640346	0.262253744230677	0.059863637902717	0.254403239096357	40.0804649500474
SCO0440	mu_wt24	-0.0218622067811602	0.165312438227855	0.708614721904845	0.897131617447858	18.0776985304618
SCO0441	mu_wt24	-0.0172067905483293	0.136251998596752	0.845684075862379	0.955832996463065	98.4470110028764
SCO0442	mu_wt24	-0.0134963481208172	0.148054350242961	0.864892843002247	0.961314561758862	68.4726726341926
SCO0443	mu_wt24	0.108479632014736	0.162763226632203	0.250045417924423	0.573933606479146	86.8147398796739
SCO0444	mu_wt24	-0.0102049067831212	0.139059148272963	0.905305370180412	0.973727313841928	83.3703396618361
SCO0445	mu_wt24	0.0157417535125583	0.145055179158906	0.829529892158508	0.948229641030163	211.596610607092
SCO0446	mu_wt24	0.0357479880566507	0.17396385229072	0.426993871548494		12.019215590638
SCO0447	mu_wt24	0.0219675123949582	0.145136241724668	0.790981418657401	0.932706263062713	53.6757953972391
SCO0449	mu_wt24	0.0623282673194681	0.175693717327571	0.332436289773323	0.654591958481941	68.1934281811775
SCO0450	mu_wt24	0.57980792216127	0.453615952835646	0.0077223116691417	0.0634449321337944	391.432608506648
SCO0451	mu_wt24	-0.0676744803313124	0.157030057478664	0.425967916287303	0.731931987987732	188.769768490226
SCO0452	mu_wt24	-0.0679857220347759	0.117584945943274	0.443247418274986	0.74473364606075	180.907478894643
SCO0453	mu_wt24	0.0668720732878695	0.166763433469778	0.390763277816886	0.70686501014413	35.5029629615765
SCO0454	mu_wt24	-0.0364565263247888	0.166804396657573	0.555007958483287	0.814158645751253	23.4162991973486
SCO0455	mu_wt24	-0.110673718719401	0.201819613053401	0.142117447947812	0.423087251327101	20.5945764462861
SCO0456	mu_wt24	-0.0463398898416588	0.162691467156064	0.52210801534706	0.795931847544558	23.3884953919156
SCO0457	mu_wt24	-0.159990197942516	0.201330099470599	0.117320259820616	0.377243116689189	44.2551685056595
SCO0458	mu_wt24	-0.0707258324095612	0.168219790760058	0.363938857043595	0.683634892707018	40.5006997892757
SCO0459	mu_wt24	0.608621422193837	0.265014545893048	0.0012570983151435	0.0161779607527453	436.672626987983
SCO0460	mu_wt24	0.130635288898534	0.126169188534219	0.165088934649912	0.460942360868509	185.694222027807
SCO0461	mu_wt24	0.0035158853665616	0.109816160967066	0.968309261824341	0.991234910252062	234.384767928841
SCO0462	mu_wt24	-0.126473539761455	0.121859706636209	0.171505630698087	0.468642467012975	481.027609584222
