""	"D24_1"	"D24_2"	"D24_3"	"C24_1"	"C24_2"	"C24_3"	"D45_1"	"D45_2"	"D45_3"	"C45_1"	"C45_2"	"C45_3"
"SCO6951"	9.64772555004099	9.57956242524096	9.59464572648073	9.3664801588672	9.3812891409961	9.25405683066155	9.1159665406286	9.00700776368716	8.96638542976511	8.84510315028716	8.93393068915729	8.9313518281844
"SCO6952"	10.1714554275194	9.90177635377942	9.93622284256046	10.0064992432082	9.81794492648764	9.44254469845502	9.1337021266796	9.05045903547653	9.28396503452524	8.95689091592778	8.95379443834851	9.17425941443869
"SCO6953"	8.64582691911153	8.8523560311725	8.70180650215019	8.5178901053412	8.60635174448242	8.56293787957418	9.45238380517327	9.29772702411138	9.41741335132924	9.3253515481943	9.14044438482474	9.33144528928935
"SCO6954"	7.63209600031727	7.59988823238137	7.50117848729828	7.57982339904178	7.57043538934834	7.42865762284723	9.25723278707933	8.98475230819126	9.07294428128251	9.522272811016	9.51698050253189	9.31085912209741
"SCO6955"	6.83303382875372	6.76812494976429	7.18443760478472	6.96990420707694	6.89149658780671	6.73564529015258	7.86231942046863	7.85615023629282	7.76652268026712	8.01980019511494	8.02105901002284	7.92615964298881
"SCO6956"	7.42385774756191	7.50418990939773	7.38869583188604	7.3072817092578	7.33756789179214	7.34611696996504	8.50148958577176	8.40382011718993	8.51325264756145	8.79472670479899	8.67984609581601	8.52516801699992
"SCO6957"	7.44948224168886	7.33836450117842	7.50117848729828	7.43129979629798	7.17813272179156	7.19623336381611	7.72579078479688	7.62378912234268	7.55496649443517	7.94267180866084	7.78048720284591	7.88109806470052
"SCO6958"	8.25468607880184	8.22738056279934	8.22979397182729	7.76693971166613	7.88659506672184	7.85596328664186	7.86231942046863	7.83132286859239	7.7842844672499	8.07282630216795	7.75099598403732	7.82810275398809
"SCO6959"	9.35006890936577	9.1952132348941	9.27990555814734	8.98929819676692	9.12588821446893	9.09712967198395	8.99798178769022	8.78063820514224	8.91568984635187	8.84863020781834	8.90503948676089	8.85204701663124
"SCO6960"	10.3118262636894	10.2010581043195	10.1436813580412	9.90622872402274	10.0729347458437	10.1234370893144	9.89542434719205	9.88339235195605	9.99754810612831	9.99835808163954	9.89326888495351	9.88962180292913
"SCO6961"	10.5547349856896	10.4199790126144	10.3101446811025	10.2111120803778	10.2353317155801	10.2974674187877	9.75948514879062	9.74596848840379	9.7981096205943	9.79813174464136	9.79513850409511	9.82572877678669
"SCO6962"	11.6612792033831	11.6552993937095	11.4543771942393	11.3368964455757	11.4702128682861	11.3908105891727	11.4080808954042	11.4277984336908	11.3366169386278	11.1912788817563	11.4438114091521	11.29706661333
"SCO6963"	6.8656081172277	6.9389604733001	6.95034839518703	6.87050390501296	6.98683359382328	6.77232911137851	11.5466051449618	11.4669332424704	11.5207102301353	11.2296953665506	11.4360001708138	11.3262358133127
"SCO6964"	7.38393494239038	7.16817732458395	7.25874546452324	7.15977565715959	7.0523538879867	7.25422520082329	8.92127749225941	9.0763489784301	8.85567862835549	8.63520114351587	8.87849925436456	8.81193159567018
"SCO6965"	7.16557274037214	7.04158467927721	7.05517514492212	7.10872138159431	7.2506462641615	7.04428703508115	8.96183656032561	8.94683192122217	8.84334923155098	8.58890659774085	8.79558999255067	8.89865957610719
"SCO6966"	8.21228520220588	8.27795881193229	8.16764416875539	8.03947432079115	8.15028327607578	8.2365019605682	8.28651128772161	8.39994339075297	8.21326791752222	8.11108206708282	8.19495140515976	8.27636878994469
"SCO6967"	7.58964008760564	7.54122609238793	7.67008617765055	7.40792038600731	7.4436730119072	7.71616405276089	8.5431993325138	8.71526036172666	8.43793018660627	7.5640073121652	7.70513695629528	7.75958737778186
"SCO6968"	7.69255212531983	7.83265961790686	7.86177870851091	7.60880044993741	7.68226408982133	7.95349477624852	8.39344111623346	8.45317095720698	8.25299299163053	7.72697476230369	7.99739616875575	7.74010550246868
"SCO6969"	8.05445623323213	7.92821381037326	7.74483881507646	7.96034530508186	7.73717398632369	7.78057703634321	8.9109453197986	9.16001649336299	9.07294428128251	8.68391133753856	8.87252992690681	8.97053597258673
"SCO6970"	7.90443901121598	7.86837170479808	8.07944847210397	7.8971656950923	7.86308018001766	7.82643760050577	11.4175456204631	11.3857355210727	11.330226780526	11.2607305978647	11.3192932073088	11.2848540615607
"SCO6971"	9.11747499119554	9.0275329703336	9.04493111834229	8.86877912000087	8.96567579988231	8.93840837633764	8.84360738864057	8.51140928590915	8.60236675743312	8.6997567951439	8.63771567825237	8.73079288052568
"SCO6972"	7.7496189992992	7.51670073224471	7.52722340188303	7.71689917823849	7.58610615261272	7.68238991778566	7.9836903894184	7.9041814169822	7.82461299336993	7.82009366855706	7.8091807967275	7.81596716936899
"SCOt64"	6.4234206960654	6.4234206960654	6.4234206960654	6.4234206960654	6.66864360199165	6.4234206960654	6.4234206960654	6.74386092697397	6.4234206960654	6.4234206960654	6.4234206960654	6.56393339587259
"SCO6973"	9.21869764137904	8.98490832691983	8.92031458345398	8.98625989923019	8.93830247798086	8.41247826151532	9.25991603972846	9.22431441617828	9.23089167875419	8.48179737143525	8.61975532031251	8.55847656703906
"SCO6974"	7.4367638942653	7.45234735012546	7.38869583188604	7.41968924299807	7.54643491985445	7.45084894030079	7.64033329770769	7.56038099265493	7.5173418495986	7.40500104676705	7.51632553884137	7.5845854279378
"SCO6975"	8.04030448511682	8.00075529135581	7.88009713256512	8.07710295776565	8.13631167330838	8.15506918549925	8.28091666033331	8.20270558199206	8.18879753769898	8.21326461202413	8.3514614077873	8.22608352712916
"SCO6976"	7.76796635312666	7.54122609238793	7.72402924190115	7.62765005891362	7.59384676445312	7.68238991778566	7.7166415857354	7.60832182593514	7.86349051909073	7.82816920913923	7.8576254842399	7.73352992966482
"SCO6977"	7.82117773691379	7.72784932126087	7.70279241097321	7.63694111537532	7.77007275057176	7.71616405276089	7.73485983791081	7.69055490572977	7.83025275495349	7.77877924557095	7.78048720284591	7.79127721064439
"SCO6978"	7.64242924006243	7.68697407839802	7.65894471929296	7.69966721492355	7.68226408982133	7.8189288963717	7.96190680659878	7.93889117249057	7.86349051909073	7.70911759536513	7.89750750632534	7.7975032807575
"SCO6979"	9.02813252284243	9.13187003836957	9.03406131953325	9.05737510634105	9.05391066000205	9.09712967198395	8.86523729113918	8.68132420758988	8.67459721686378	9.0601764357339	8.88444229977458	8.8677641612903
"SCO6980"	8.58757856157349	8.40729958398121	8.47913393355501	8.24389682490273	8.49537833265351	8.36602276581102	7.86231942046863	8.14205897296493	8.05376060091251	8.14814515720097	8.05567208358275	8.16916823991305
"SCO6981"	8.43198417364117	8.48321578043862	8.33924659781381	8.11953635614076	8.34660072952646	8.14378526833778	8.00506729428904	7.89829025076896	7.80175429121029	8.0466142572908	7.99140374614914	7.9747833615233
"SCO6982"	8.23669353627725	8.29028605109736	8.22979397182729	8.22766956839376	8.26506137138825	8.24174222221721	8.63136018895849	8.69066611190389	8.68300462760636	8.48179737143525	8.65543396783843	8.79279265926891
"SCO6983"	8.78308518987223	8.48846999600091	8.50644329070968	8.45132617260884	8.41196929818144	8.55887363233088	10.3224841025863	10.2426041837143	10.3091906833396	10.0866262953548	10.0314211227521	10.1943757201117
"SCO6984"	8.46262619203181	8.36179312960459	8.27603973664067	8.27047520265839	8.13161802715742	8.34695090537196	10.0084901438302	10.1171582903587	10.0254007141131	9.8538920063569	9.95373489316831	9.94836614253404
"SCO6985"	7.31282507977684	7.08667031617381	7.20374475895492	7.20724968583699	7.22727360253092	7.28160567327908	8.08024028350668	7.86226986230648	7.95760027958237	7.74452929073379	7.81623565375122	8.01121845093336
"SCO6986"	7.68272480457422	7.68697407839802	7.6362822680517	7.56996728084408	7.90390895453996	7.8037526347406	7.56838422448579	7.74642916906542	7.71763402820887	7.76179359173183	7.6814173628953	7.74663984792594
"SCO6987"	7.37019722094639	7.35348948685286	7.47436923024096	7.35913929987512	7.47923677135859	7.43982354953296	7.50207483381121	7.52702285499407	7.3940723878796	7.46506701630545	7.48741624031107	7.41730213583709
"SCO6988"	8.19365311163821	8.2209092605089	8.11699259938792	8.11953635614076	8.01299485500368	8.18282498704216	8.1998004880767	8.04748959372506	7.99217726831983	8.03996843991738	8.18988296841533	7.92615964298881
"SCO6989"	7.71192733813565	7.59988823238137	7.72402924190115	7.56996728084408	7.6242066094422	7.53449249887928	7.56838422448579	7.59260516920327	7.35800119508513	7.32682302852912	7.33832366068811	7.42644923765538
"SCO6990"	8.4058743962656	8.24659187492261	8.13168435049225	7.98733140946189	8.13161802715742	8.10343173263249	7.96921432250891	7.97256466970471	7.94752513121081	7.62463260095288	7.4775718900384	7.50476546843248
"SCO6991"	6.59111238278648	6.59608002384877	6.59993105397474	6.69788487723141	6.62372455989661	6.64441180775957	6.85719036246612	6.82825327144993	6.87219998133295	6.4234206960654	6.96438272099502	6.76692916067486
"SCOt65"	6.59111238278648	6.84509779107363	6.85444588193158	6.64763215684853	6.8230711865949	6.69394660373371	6.75184659600756	6.91843382808647	6.89198537797285	6.88062245092124	6.72470566310595	6.81976019866291
"SCO6992"	8.77912735443825	8.74899897539438	8.97077594004299	8.7618041653392	8.66928986256975	8.68304809184077	8.68972680682273	8.6400608263502	8.77994510855206	8.6997567951439	8.69701123565211	8.88072326606628
"SCO6993"	7.88828293191933	7.87712080675622	7.97579820900965	7.71689917823849	7.82683361783357	7.76484088860844	8.13836348492919	8.25176000114668	8.28005629012285	7.93539395441999	7.99739616875575	7.9800597732685
"SCO6994"	9.76908594844422	9.62352508603327	9.4912962739492	9.5069598277	9.44017976290819	9.29006489586126	8.94845105429008	9.08100415601654	8.90862760768446	9.3203665308671	9.39356501356264	9.21525882352278
"SCO6995"	7.80373328698686	7.76717286618078	7.91584888998183	7.71689917823849	7.7829498044001	7.66507251627643	8.42882195047311	8.45317095720698	8.47122339020048	8.07928890413921	8.19999878154237	8.1188213011628
"SCO6996"	8.61028915425779	8.66928552923764	8.60526433976404	8.61774947365544	8.5436208451322	8.48775748658676	8.16947281161995	8.10315633446339	8.3251189105762	8.13591800956175	8.17968210063633	8.31676530312117
"SCO6997"	8.40058743358266	8.39607551560548	8.23650796221369	8.35680691184763	8.48125689924198	8.31286084781756	9.08892670154472	9.08100415601654	9.1462679013693	9.04806502297684	9.20056130060881	9.07282189221857
"SCO6998"	8.20610613734904	8.3501553039137	8.42270670387933	8.02665714390734	8.05388199325645	8.03710161375744	11.5759526546656	11.5134573004587	11.4630910528068	11.4537907827705	11.5948200921567	11.5237944571802
"SCO6999"	7.56769311943852	7.6443847623068	7.83371362719474	7.68213983622365	7.6536570978679	7.74078657091862	7.63037347225694	7.58465007737705	7.36716653642999	7.42952624858651	7.50679021643581	7.54552296223232
"SCO7000"	12.4494163506567	12.5674161685905	12.6520742440881	12.7766660093258	12.7877215196909	12.7706556491224	11.9234405868311	11.7705002123853	11.8508711356829	12.2700173730819	12.1613259548189	12.2600796742088
"SCO7001"	9.47489892800124	9.37768703939895	9.28900630639363	9.30992976005875	9.40836562361856	9.38176345663627	8.15090398400854	8.07817896473039	8.08562176554967	8.24174990000172	8.18479326881245	8.1781000632929
"SCO7002"	10.6519081476302	10.6722597113502	10.6026494962751	10.4865032209226	10.7329138505735	10.7113482485105	8.77272015954747	8.69376547859118	8.66046480375745	9.17575494077988	9.11062957969517	9.10163575294778
"SCO7003"	10.8376944642954	10.8174301596067	10.6601433425369	10.7742402799836	10.8977227925326	10.7651643675504	8.99473520441183	8.97975690371933	8.9180357648549	9.21402154902203	9.22851398973595	9.16381654455336
"SCO7004"	10.2003690000119	10.1595123487209	10.0321760782657	9.79152367774334	9.89468256993271	9.84764241940544	9.0520243746454	8.9235609932773	8.81834604760835	8.64344560999637	8.81446148014728	8.71337060219586
"SCO7005"	9.07033793647575	9.10569421253708	9.02310441885987	8.57706743464273	8.89747394717554	8.90117436786204	7.82149289828758	7.9944732503647	8.08562176554967	7.68173496650771	7.83712768194981	7.93166674131151
"SCO7006"	8.98117375418054	8.87602147695559	8.57997749663224	8.61373771292981	8.59988870070318	8.84332672497296	7.67920658783064	7.70481032940455	7.65970873401256	7.54291496556729	7.74349201742309	7.51306181016335
"SCO7007"	8.88941491611963	8.84437425587212	8.52788202009685	8.45587274566027	8.53683818641902	8.54248835871819	7.54679884478371	7.64654379707195	7.62602627623134	7.66306063700896	7.70513695629528	7.68628957706191
"SCO7008"	9.00820489755035	9.1607349607381	9.02310441885987	10.2865971910939	10.14055427365	11.1245325667941	8.29208078625376	8.13726488178751	8.26853028270349	8.55417692073767	8.47046408226859	8.4197455139668
"SCO7009"	9.19261732415048	9.1952132348941	9.01575069898718	9.52356911399888	9.51171658939585	9.69996411642626	10.363598269912	10.5210083190922	10.3579111166152	10.3519379107535	10.4672141405024	10.3418360404305
"SCO7010"	7.2825136060194	7.29119845838266	7.40357724915648	7.07227924343088	7.20312735280877	7.45084894030079	7.15163479517335	7.13420987978605	7.08322233778196	7.10572029976136	7.12436652318792	7.25525940557336
"SCO7011"	7.25095945512054	7.16817732458395	7.18443760478472	7.10872138159431	7.03666737529591	7.25422520082329	7.31074348009683	7.26115062581265	7.12250138998818	6.95870781047618	7.02276693139504	7.18448901060537
"SCO7012"	7.0678817644745	7.16817732458395	7.07862855442758	7.14319208786569	7.38745740418804	7.33362579585584	7.26649265972775	7.02822530474391	7.12250138998818	7.25530068342174	7.18410403492128	7.04719099848767
"SCO7013"	7.6004287427583	7.633447766508	7.76524184157937	7.64614580966778	7.88659506672184	8.15506918549925	7.82978183219447	7.465579398062	7.82461299336993	7.71808481908731	7.73593371409529	7.85786083891707
"SCO7014"	7.2978163979945	7.29119845838266	7.2762108542723	7.3072817092578	7.29531951178738	7.56400214139962	7.41806803196747	7.26115062581265	7.30072307164275	7.48799539079988	7.49715471088324	7.56915229849414
"SCO7015"	8.46766260967001	8.5598686713545	8.49558893955725	8.53507507453939	8.53001985482659	8.66440260489849	7.89391965070191	7.9944732503647	8.15113958964926	8.21326461202413	8.08929101804008	8.23884897238284
"SCO7016"	7.98190550036538	7.99291906294689	7.95049357721377	7.9186229965208	8.0688527851369	8.09164619349806	7.3661453122744	7.66142923534832	7.69229563655532	7.74452929073379	7.68938542153724	7.66535426021316
"SCO7017"	7.67280130408609	7.78629671692667	7.88009713256512	7.69966721492355	7.83295918893667	7.8189288963717	7.3661453122744	7.24941728339147	7.52498924343018	7.3924699092667	7.40541946079125	7.25525940557336
"SCO7018"	9.19261732415048	9.40190633985646	9.32482490619725	8.88526322452891	8.81191557551154	8.94755928368619	8.95516028842047	8.93136241128643	9.07503479910832	8.38014760556827	8.15379679654277	8.36357630581379
"SCO7019"	7.79490353945839	7.93650688618206	8.02478928715461	7.86789538421461	7.77653084430474	7.79608322850227	7.50207483381121	7.80591338029239	7.81894365180411	7.40500104676705	7.48741624031107	7.52943394502013
"SCO7020"	7.16557274037214	7.27482366481623	7.2408652662983	7.39598738465282	7.16529040529862	7.14939814494188	7.13356390038183	7.2005216107659	7.20597473449618	6.88062245092124	6.96438272099502	7.06235094044737
"SCO7021"	9.96939027493004	9.92957211039147	9.83536721555249	9.78810599348572	9.97348485960678	9.86506481735998	8.46808983354364	8.6464937521333	8.55395733602207	8.88683048951946	8.81758106504386	8.96327449437114
"SCO7022"	9.19845560781947	9.11228502242508	8.98969609995202	9.15488728985674	9.12149842572676	9.19188331071219	8.58360994645913	8.62057094677499	8.60236675743312	8.11108206708282	8.26855702131194	8.23884897238284
"SCO7023"	7.6004287427583	7.6443847623068	7.75508991810682	7.8971656950923	7.58610615261272	7.64745144493066	7.13356390038183	7.12012438405004	7.35800119508513	8.46304915381858	8.37791925841077	8.5116010331313
"SCO7024"	7.75883270956831	7.79573107085398	7.67008617765055	7.8301751850072	7.77653084430474	7.9601473235361	7.56838422448579	7.40932412603281	7.77839690245686	8.0129987512349	7.86437355784313	7.91506371794596
"SCO7025"	8.31850387571784	8.34429571706695	8.16764416875539	8.2385115578169	8.17774880736577	8.29796094475017	8.18169514312616	8.35247110548668	8.15538235305576	8.31286875579144	8.32443432069875	8.35974138331304
"SCO7026"	7.08865603003219	7.25809046044752	7.05517514492212	7.17596344313324	7.17813272179156	7.16536751400574	7.11498241605276	7.0759033400115	7.01153256673902	7.10572029976136	7.04094002485749	6.94650892884461
"SCO7027"	8.45249356457275	8.3501553039137	8.67832547875598	8.79375047578062	9.05852160694396	8.86611876111121	8.70190527634014	8.42683520600396	8.60829368728738	8.50941698359405	8.47451539419473	8.58774172705769
