	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0248	0.0044897449604862924	0.0068094608139550065	0.020876232049960974	0.020938836166760576
SCO0249	0.005568699122135131	0.008322786314749663	0.005699123678965565	0.015704173565277393
SCO0250	0.005292913273542782	6.522361837338151e-05	0.0010424000145200908	0.005844389008634164
SCO0251	0.0014934794084435236	0.014589798129127807	0.016262248714008137	0.006561587212276769
SCO0252	0.0006443657438702489	0.0009503615143941959	0.02715569671227412	0.005484425792802006
SCO0253	0.007689660720620015	0.012053001689188172	0.0038886939723901705	0.004623299565319056
SCO0254	0.0010016625795319246	0.001824356285573753	0.007217579305628882	0.0072835084479778885
SCO0255	0.003688647797935933	0.01123151124914195	0.020260763993682217	0.0037139994494686324
SCO0256	0.016542813509066535	0.029546452948899262	0.09135421780595704	0.03780663406035574
SCO0257	0.016108757491409224	0.045798470065997035	0.07479586651515584	0.0020561693175317865
SCO0258	0.0039023044325269345	0.021075155193478703	0.03131097550624769	0.02251689186888363
SCO0259	0.011836788473622639	0.019710886677673727	0.039871790865842215	0.017585386581983897
SCO0260	0.02327956202632888	0.0010892177799024217	0.020978571570790857	0.007354698762200104
SCO0261	0.005828378407750617	0.017429966403807232	0.009102960672338593	0.009412381595509785
SCO0262	0.004715710811309342	0.007292852161407575	0.0002765933153316049	0.0037524860302545564
SCO0263	0.004176164324904464	0.0035882764612041474	0.009193113713158552	0.014721895023108503
SCO0264	0.0012228316830797377	0.00189081815152992	0.00031695298602951385	0.0025986809233063107
SCO0265	0.008070864262046912	0.0021122948437401904	0.005515496103984336	0.00487396476497718
SCO0266	0.022561687724404682	0.0001309691183694445	0.02124823852641213	0.005925182705933322
SCO0267	0.011136583896708602	0.003411169373872075	0.031665194389674335	0.05527122273957406
SCO0268	0.009543342494738264	0.005640081353807759	0.0462247450133595	0.003668754280101
SCO0269	0.0014036408849621763	0.0009542122950368766	0.03155486929950555	0.008223130271663819
SCO0270	0.0005704967637496464	0.005347115135611526	0.010781453314687984	0.0020679185328369046
SCO0271	0.005037969386480585	0.006548985536620611	0.005702952460293077	0.0002247599225855258
SCO0272	0.03365143922539602	0.012699344963787768	0.006361415627689259	0.0018293192569931447
SCO0273	0.007441232526940955	0.0010915967079592026	0.00034365138750065097	0.00019204544381678195
SCO0274	0.021523503551448664	0.027761986410593218	0.029516638541871087	0.005137090445622759
SCO0275	0.0018985548128912049	0.009802000828788359	0.01579013607764149	0.0034817237733001834
SCO0276	0.004878156760327651	0.003572706104780345	0.008331865266531896	0.009235534349382476
SCO0277	0.0015851043718846576	0.013116869015477699	0.02150669291225305	0.010304083791318289
SCO0278	0.0006113007864537518	0.015100141083860374	0.0006888514683919951	0.0022740366922462986
SCO0279	0.0068573707191954235	0.0006135587750939419	0.01757760747920846	0.005865687183858787
SCO0280	0.006767368145108166	0.00785261636348265	0.001815037937368885	0.0025169305546748613
SCO0281	0.00040270242778051393	0.006133764226630679	0.005441702292284314	0.009103834315366132
SCO0282	0.0031766210211651006	0.0016031000760768246	0.0012745217835556828	0.021442197270682063
SCO0283	0.000454946113553643	0.017678376176167812	0.002792821632703263	0.0019711131273393496
SCO0284	0.05468705185804831	0.004669859266839105	0.1084172451431999	0.012519879466635016
SCO0285	0.005517142666303408	0.021822990303097693	0.022902801057764162	0.01760435251327405
SCO0286	0.009639849181731337	0.002910321406920709	0.051458800945880304	0.006407835814884734
SCO0287	0.004247628055033313	0.011545017046007005	0.005886258834258596	0.0074453700311968175
SCO0288	0.0006293446595209773	0.027540241360531417	0.0024487408756831003	0.00028018341480897724
SCO0289	0.009592646549495423	0.020698034027445782	0.0029132470601540747	0.0015524350312124983
SCO0290	0.02427826253010027	0.02965842901710351	0.003410462847605311	0.009446370198416019
SCO0291	0.022276050382081497	0.037595883517702745	0.0050248301233619145	0.008904225954912859
SCO0292	0.01375922003079461	0.0001863800107031662	0.02840562952400043	0.0038490671577827286
SCO0293	0.00943869069800327	0.027533972146493887	0.003990217244440518	0.021729362563419306
SCO0294	0.006677856347419995	0.008217183759537481	0.0042619205007448525	0.0006250676511472443
SCO0295	0.008709203854000517	0.004165872773764687	0.0004989852586679222	0.014570702930394454
SCO0296	0.014273359340949664	0.013951505255160424	0.01778627756618656	0.014387624183247795
SCO0297	0.00515425816821107	0.0008119650155533342	0.18868434797780823	0.017017058965345947
SCO0298	0.025450372615806828	0.0020210645967615216	0.06773648657110401	0.00923779378004141
SCO0299	0.007285208312425995	0.006796134801979624	0.016077038309159065	0.009470205077047539
SCO0300	0.006584133871082959	0.0019136163423303877	0.03208953958492203	6.488717267447668e-05
SCO0301	0.0025531919245425218	0.0004806730843272487	0.01639880534304427	0.043277097257715016
SCO0302	0.007311103607808825	0.0036239560925061362	0.0014601828214434313	0.0028087994550631467
SCO0303	0.0033315133463432374	0.0002200317734669465	0.021171171224948982	0.007100940596367433
SCO0304	0.013637753802958109	0.0023381422829486594	0.02347718239318904	0.0018293192569931447
SCO0305	0.022064195595295755	0.0034064425668764234	0.021540842175562326	0.0016492116408378251
SCO0307	0.024452697161046227	0.008664489931581545	0.011689161231604982	0.0031900056351253465
SCO0308	0.012529512241563028	0.011897733847478359	0.022985647218961507	0.0023153480752021614
SCO0309	0.022313280198934395	0.0030367476539380775	0.0017561512053110582	0.001387908448282095
SCO0310	0.0006330731155232154	0.015876302430510577	0.008177784400705424	0.0013820687130400135
SCO0311	0.00047574458149770725	0.009135295847199968	0.03436498525848875	0.003674665317402813
SCO0312	0.01150407007884603	0.005964744797851407	0.0010860107391785418	0.006885741981899908
SCO0313	0.023519260065247474	0.0018139581724929306	0.001688803395700088	0.01435008807939616
SCO0314	0.01158343765198564	0.00027398372522057	0.0021543056690946742	0.006427260491365066
SCO0315	0.0015788411062765783	0.0053703137319519	0.013692218079692776	0.0019893173689110783
SCO0316	0.011215591569359772	0.0003603539562947126	0.006061478248501765	0.01502863714137774
SCO0317	0.013384503839452826	0.011685697252451489	0.003099316303895385	0.005826140727210565
SCO0318	0.002349999868120249	0.041057696994065	0.008965498223640197	0.0065045020654680655
SCO0319	0.018608783583674883	0.002846404488237102	0.3754082501421291	0.010812223195601354
SCO0320	0.015076083924938114	0.017601359159008075	0.3893001447558869	0.0027303990271837293
SCO0321	0.006296749544655646	0.004717924118564279	0.2533047494900281	0.005929386370506088
SCO0322	0.0039015560799628857	0.009186729731146483	0.0018232145584685011	0.0022742482695386756
SCO0323	0.016988576857569156	0.0064090340562821665	0.01591536030002031	0.006439652041885631
SCO0324	0.0044186805504636975	0.0008948781474871018	0.018099265081570354	0.005306028191981333
SCO0325	0.009373500598453566	0.010433049761621344	0.007587357629554192	0.01922565853425085
SCO0326	0.0021866894295724517	0.0035875405422160127	0.02447096702325236	0.013106433098458384
SCO0329	0.002359852971165822	0.0023875319506920798	0.0022940308656778253	0.02405732634973621
SCO0330	0.0028220655335061675	0.009963824723900162	0.001491526194204407	0.0020336883483521263
SCO0331	0.016184103219158225	0.003034496911671883	0.0125143975531205	0.005126165523597115
SCO0332	0.018307371097801346	0.006249807484557536	0.02574632556178792	0.010871635440122911
SCO0333	0.006459811045076442	0.004648787857049861	0.008519324694496868	0.002506625069914641
SCO0334	0.009892362867695103	0.005410588900109046	0.012981291661933002	0.02626562632154286
SCO0335	0.01995106416286406	0.004009650766017561	0.038842764426613295	0.0001552228264538954
SCO0336	0.003382143979672617	0.007514622816769541	0.0019402623796189763	0.016646385738929632
SCO0337	0.023749862135627364	0.002162313799462215	0.0033017158693756693	0.00013811628135868166
SCO0338	0.014525820206141168	0.00815998124373899	0.0016618966822660901	0.005751414715919576
SCO0339	0.004655043797597856	0.022526023834694136	0.021872284958501787	0.015543697137952135
SCO0340	0.009642484837810005	0.009913337125707439	0.010371671148953952	0.0008785314151371423
SCO0341	0.01989698101791229	0.039807384978533464	0.006794353419227098	0.0029882749387529334
SCO0342	0.0015417553490904182	0.006062505840483594	0.01939217981837668	0.004803527416163999
SCO0343	0.0017443007693771836	0.0021729995063455563	0.0012972310247977578	0.0227226329028751
SCO0344	0.006455358222847222	0.019358459251446365	0.003539717395776432	0.0011375670755738637
SCO0345	0.0061050644623698936	0.010687229768508824	0.005697079418424302	0.0017700026770895946
SCO0346	0.0023562650217275453	0.008690963682962382	0.015695406761612733	0.018233711565554717
SCO0347	0.003876755191303837	0.02006799263469043	0.003458460314441217	0.005706825906560372
SCO0348	0.011970080466490673	0.007837103837490715	0.0019049251732267953	0.0005017865689308248
