	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0202	0.09704722908865408	0.11917377317106546	0.030693699853931593	0.06679960530624433
SCO0203	0.06597142715479884	0.03783180247530506	0.017499505698762997	0.04593614996471526
SCO0204	0.11974512324000904	0.10976114414337934	0.033135049537553654	0.06601343874909192
SCO0207	0.12314967328733599	0.03335132508631324	0.02319033819805529	0.053705323608770034
SCO0208	0.10917916861818727	0.09433427312044665	0.06292629477062514	0.0664040197203064
SCO0209	0.11118789859005211	0.05016417252364768	0.12710221298406546	0.03733816345676269
SCO0210	0.057719263217259086	0.0212338840148689	0.2385191186262067	0.06376436944585864
SCO0211	0.08194945356910811	0.19230322485032755	0.07527031228852822	0.17244224060987684
SCO0212	0.07404431805592071	0.16022671589752194	0.042152373740136924	0.1521587164426572
SCO0213	0.048026556437526555	0.1623023406782023	0.07314825358461834	0.08415597628006305
SCO0214	0.08859664830681242	0.05724196998977352	0.054225646618206946	0.07154745906415852
SCO0215	0.021374303050824967	0.09534358347295649	0.23369986922976904	0.09254436472139124
SCO0216	0.027218517483914812	0.05974500172118009	0.03235056084617916	0.05670522377548426
SCO0217	0.13899962995922444	0.06929923224345479	0.10133729488864243	0.16187775552550185
SCO0218	0.05091999922096104	0.09413582341451121	0.10266868504222947	0.06440738463814911
SCO0219	0.14582726509666996	0.054504662721387376	0.05011347246395972	0.0606089209451195
SCO0220	0.22489083235883983	0.050715460692042226	0.09967120767718637	0.1368103300052859
SCO0222	0.1465312890544526	0.12942534897165398	0.05969187610751302	0.037331903533923745
SCO0223	0.08059429156233527	0.10664420197323604	0.04783606970963428	0.09331221866690857
SCO0224	0.1379540272352651	0.11984050659741077	0.42325303056107494	0.10898302670745294
SCO0225	0.11905585729297447	0.12794523033514538	0.05066647044357264	0.08830900858537294
SCO0226	0.04879440661422591	0.10977451720544128	0.12946116734004995	0.037218622234752856
SCO0227	0.10190830265371457	0.15368380042874324	0.09157995517812324	0.1507107051820473
SCO0228	0.0	0.07155277490914635	0.08180652221419044	0.0842670789595049
SCO0229	0.10064013405548652	0.1225760872065407	0.13984990469891684	0.1476511934479997
SCO0230	0.06755666224014792	0.08606372682840474	0.09396605351115983	0.05739819038803395
SCO0231	0.19278011316094623	0.14816457856095666	0.28404592834456066	0.005240473615295388
SCO0232	0.11132288479928466	0.24739427852696547	0.11197773566813417	0.12275926916917143
SCO0233	0.10205870641101676	0.1428816107918886	0.024663526414091846	0.09748601125004307
SCO0234	0.03547123621832151	0.09573912919031892	0.16786451265831717	0.09210746750789602
SCO0235	0.14105028986608115	0.016111631682469544	0.008288513368059488	0.0640800285138543
SCO0236	0.13922033885348287	0.05979293412920356	0.08057756030623595	0.050762240982902496
SCO0237	0.03899465508897824	0.04162643126368998	0.20019855130766265	0.0688343640177598
SCO0238	0.021081385018078692	0.021670268575583244	0.07249936198907576	0.09804810669117804
SCO0239	0.19991032822070046	0.05405075514247967	0.09284161472502278	0.06348190299564653
SCO0240	0.03128479648913105	0.08117344477857237	0.04340428414908925	0.08893063623517407
SCO0241	0.04561104497405647	0.15364692765479662	0.052198879513672504	0.07662787443592961
